Title ID,Content Type,Content ID
PPSA09142,Game,UP2187-PPSA09142_00-2366481701062530
PPSA09143,Game,EP8925-PPSA09143_00-0197576312308045
PPSA09144,Game,UP2187-PPSA09144_00-6603026684154409
PPSA09145,Game,EP8925-PPSA09145_00-8276385211123767
PPSA09147,Game,UP4293-PPSA09147_00-7946908031771975
PPSA09148,Game,EP4293-PPSA09148_00-0843881444630001
PPSA09149,Game,EP0811-PPSA09149_00-6325620128595149
PPSA09150,Game,UP0814-PPSA09150_00-8488767161305579
PPSA09151,Game,JP1111-PPSA09151_00-8097015216309120
PPSA09152,Game,HP0957-PPSA09152_00-7979213412760380
PPSA09153,Game,EP4312-PPSA09153_00-0067460050133214
PPSA09153,Bundle,EP4312-PPSA09153_00-0676668963273966
PPSA09153,Bundle,EP4312-PPSA09153_00-0839173152250278
PPSA09154,Bundle,UP4312-PPSA09154_00-0103533909423366
PPSA09154,Bundle,UP4312-PPSA09154_00-0864731636643969
PPSA09154,Game,UP4312-PPSA09154_00-4312189148608276
PPSA09155,Demo,JP2880-PPSA09155_00-DAH2DEMO00000000
PPSA09156,Demo,UP4389-PPSA09156_00-DAH2DEMO00000000
PPSA09157,Demo,EP4389-PPSA09157_00-DAH2DEMO00000000
PPSA09158,Game,EP6664-PPSA09158_00-4307105965324020
PPSA09159,Game,UP6664-PPSA09159_00-3855252667340845
PPSA09160,Game,EP6664-PPSA09160_00-1704707857373690
PPSA09161,Game,UP6664-PPSA09161_00-7084039651031981
PPSA09162,Game,UP0751-PPSA09162_00-REZINFINITE00PS5
PPSA09163,Game,JP1049-PPSA09163_00-REZINFINITE00PS5
PPSA09164,Game,HP0797-PPSA09164_00-REZINFINITE00PS5
PPSA09165,Game,EP0748-PPSA09165_00-REZINFINITE00PS5
PPSA09166,Game,JP0013-PPSA09166_00-JP0IKIMASHOU0PS5
PPSA09167,DLC,EP2865-PPSA09167_00-0313807138808671
PPSA09167,DLC,EP2865-PPSA09167_00-0379325211054588
PPSA09167,DLC,EP2865-PPSA09167_00-0775599471041511
PPSA09167,DLC,EP2865-PPSA09167_00-0845705591033697
PPSA09167,DLC,EP2865-PPSA09167_00-2604517548812450
PPSA09167,Game,EP2865-PPSA09167_00-4240839900792429
PPSA09167,DLC,EP2865-PPSA09167_00-5197105667614712
PPSA09168,DLC,UP3003-PPSA09168_00-0140485359875567
PPSA09168,DLC,UP3003-PPSA09168_00-0142785925165261
PPSA09168,DLC,UP3003-PPSA09168_00-0217875735127089
PPSA09168,DLC,UP3003-PPSA09168_00-0456850976433903
PPSA09168,DLC,UP3003-PPSA09168_00-2510255299881927
PPSA09168,DLC,UP3003-PPSA09168_00-7267927706231228
PPSA09168,Game,UP3003-PPSA09168_00-7285711464528987
PPSA09169,Game,EP5098-PPSA09169_00-8749790219608462
PPSA09170,Game,UP4912-PPSA09170_00-3499262888915149
PPSA09171,Game,JP1561-PPSA09171_00-SOULSTICE0000000
PPSA09171,Bundle,JP1561-PPSA09171_00-SOULSTICEBNDLEU0
PPSA09175,Game,JP1932-PPSA09175_00-SYPS5ENCYCLEEDGE
PPSA09176,Game,HP1792-PPSA09176_00-SYPS5ENCYCLEEDGE
PPSA09177,Game,JP1932-PPSA09177_00-SYPS5DROWNING000
PPSA09178,Game,HP1792-PPSA09178_00-SYPS5DROWNING000
PPSA09179,Game,JP1932-PPSA09179_00-SYPS5OVIVO000000
PPSA09180,Game,HP1792-PPSA09180_00-SYPS5OVIVO000000
PPSA09181,Game,JP1932-PPSA09181_00-SYPS5STELLATUM00
PPSA09182,Game,HP1792-PPSA09182_00-SYPS5STELLATUM00
PPSA09183,Game,JP1932-PPSA09183_00-SYPS5ACTIVENEURO
PPSA09184,Game,HP1792-PPSA09184_00-SYPS5ACTIVENEURO
PPSA09185,Game,JP1932-PPSA09185_00-SYPS5THELIGHTREM
PPSA09186,Game,HP1792-PPSA09186_00-SYPS5THELIGHTREM
PPSA09187,Game,JP1932-PPSA09187_00-SYPS5ESCAPELIFEI
PPSA09188,Game,HP1792-PPSA09188_00-SYPS5ESCAPELIFEI
PPSA09189,DLC,UP3824-PPSA09189_00-0069348422123113
PPSA09189,DLC,UP3824-PPSA09189_00-0511110322988844
PPSA09189,DLC,UP3824-PPSA09189_00-0709709197670923
PPSA09189,DLC,UP3824-PPSA09189_00-0845472579662722
PPSA09189,Game,UP3824-PPSA09189_00-0884984015825227
PPSA09189,DLC,UP3824-PPSA09189_00-0894048126280021
PPSA09190,DLC,EP3678-PPSA09190_00-0069348422123113
PPSA09190,DLC,EP3678-PPSA09190_00-0511110322988844
PPSA09190,DLC,EP3678-PPSA09190_00-0709709197670923
PPSA09190,DLC,EP3678-PPSA09190_00-0845472579662722
PPSA09190,DLC,EP3678-PPSA09190_00-0894048126280021
PPSA09190,Game,EP3678-PPSA09190_00-7409034077921786
PPSA09192,DLC,EP4139-PPSA09192_00-CITIESCAMPUS0000
PPSA09192,DLC,EP4139-PPSA09192_00-CITIESCAROLS0000
PPSA09192,DLC,EP4139-PPSA09192_00-CITIESCCPMAPPACK
PPSA09192,DLC,EP4139-PPSA09192_00-CITIESCOASTRADIO
PPSA09192,DLC,EP4139-PPSA09192_00-CITIESCONTENT000
PPSA09192,Game,EP4139-PPSA09192_00-CITIESSKYLINESEU
PPSA09192,DLC,EP4139-PPSA09192_00-CS80SDOWNTOWN000
PPSA09192,DLC,EP4139-PPSA09192_00-CS80SMOVIESTUNES
PPSA09192,DLC,EP4139-PPSA09192_00-CS90SPOPRADIO000
PPSA09192,DLC,EP4139-PPSA09192_00-CSAFRICANVIBES00
PPSA09192,DLC,EP4139-PPSA09192_00-CSAIRPORTS000000
PPSA09192,DLC,EP4139-PPSA09192_00-CSALPINETUNES000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCALMRADIO00000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPAFRICA00000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPBRIDGESPIER
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPBROOKQUEENS
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPEUROPEAN000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPHEARTOFKR00
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPINDUSTRIAL0
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPMAPPACK2000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPMAPPACK3000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPMIDMODERN00
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPMODCITY0000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPMODERNJAPAN
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPTRAINS00000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPUNICITY0000
PPSA09192,DLC,EP4139-PPSA09192_00-CSCCPVEHICLE0000
PPSA09192,DLC,EP4139-PPSA09192_00-CSDOWNTRADIO0000
PPSA09192,DLC,EP4139-PPSA09192_00-CSGREENCITIES000
PPSA09192,DLC,EP4139-PPSA09192_00-CSINDUSTIRES0000
PPSA09192,DLC,EP4139-PPSA09192_00-CSMASSTRANSIT000
PPSA09192,DLC,EP4139-PPSA09192_00-CSNATURALDIST000
PPSA09192,DLC,EP4139-PPSA09192_00-CSONAIRRADIO0000
PPSA09192,DLC,EP4139-PPSA09192_00-CSPARKLIFE000000
PPSA09192,DLC,EP4139-PPSA09192_00-CSSNOWFALL000000
PPSA09192,DLC,EP4139-PPSA09192_00-CSSUNSETHARBOR00
PPSA09193,DLC,UP4139-PPSA09193_00-CITIESCAMPUS0000
PPSA09193,DLC,UP4139-PPSA09193_00-CITIESCAROLS0000
PPSA09193,DLC,UP4139-PPSA09193_00-CITIESCCPMAPPACK
PPSA09193,DLC,UP4139-PPSA09193_00-CITIESCOASTRADIO
PPSA09193,DLC,UP4139-PPSA09193_00-CITIESCONTENT000
PPSA09193,DLC,UP4139-PPSA09193_00-CS80SDOWNTOWN000
PPSA09193,DLC,UP4139-PPSA09193_00-CS80SMOVIESTUNES
PPSA09193,DLC,UP4139-PPSA09193_00-CS90SPOPRADIO000
PPSA09193,DLC,UP4139-PPSA09193_00-CSAFRICANVIBES00
PPSA09193,DLC,UP4139-PPSA09193_00-CSAIRPORTS000000
PPSA09193,DLC,UP4139-PPSA09193_00-CSALPINETUNES000
PPSA09193,DLC,UP4139-PPSA09193_00-CSCALMRADIO00000
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPAFRICA00000
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPBRIDGESPIER
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPBROOKQUEENS
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPEUROPEAN000
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPHEARTOFKR00
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPINDUSTRIAL0
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPMAPPACK2000
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPMAPPACK3000
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPMIDMODERN00
PPSA09193,DLC,UP4139-PPSA09193_00-CSCCPMODCITY0000
PPSA09194,Game,UP3824-PPSA09194_00-BSBASEGAME000001
PPSA09195,Game,EP3678-PPSA09195_00-BSBASEGAME000001
PPSA09196,Game,EP5670-PPSA09196_00-LASTDAYSLAZARUSE
PPSA09197,Game,UP5489-PPSA09197_00-LASTDAYSLAZARUSA
PPSA09199,Game,JP1932-PPSA09199_00-SYPS5MINDMAZE000
PPSA09200,Game,HP1792-PPSA09200_00-SYPS5MINDMAZE000
PPSA09201,Game,JP1932-PPSA09201_00-SYPS5DUGEONSBOMB
PPSA09202,Game,HP1792-PPSA09202_00-SYPS5DUGEONSBOMB
PPSA09203,Game,JP1932-PPSA09203_00-SYPS5GRAVIFIRE00
PPSA09204,Game,HP1792-PPSA09204_00-SYPS5GRAVIFIRE00
PPSA09205,Game,JP1932-PPSA09205_00-SYPS5ACTIVENEUR3
PPSA09206,Game,HP1792-PPSA09206_00-SYPS5ACTIVENEUR3
PPSA09207,Game,JP1932-PPSA09207_00-SYPS5ARKANTHEDOG
PPSA09208,Game,HP1792-PPSA09208_00-SYPS5ARKANTHEDOG
PPSA09209,Game,EP4312-PPSA09209_00-3080122506045333
PPSA09210,Game,UP4312-PPSA09210_00-5872103112680600
PPSA09213,Game,UP7335-PPSA09213_00-1202786988367059
PPSA09214,Game,EP7333-PPSA09214_00-8691719356290166
PPSA09215,Game,JP7309-PPSA09215_00-6078597979703324
PPSA09216,Game,HP7354-PPSA09216_00-7825292901401266
PPSA09219,Game,EP0896-PPSA09219_00-RATALAIKAGRUNOUT
PPSA09220,Game,UP0891-PPSA09220_00-RATALAIKAGRUNOUT
PPSA09222,Game,EP6265-PPSA09222_00-9136268736616898
PPSA09223,Game,UP7335-PPSA09223_00-3247262954395615
PPSA09224,Game,EP7333-PPSA09224_00-4625668186055167
PPSA09225,Game,JP7309-PPSA09225_00-4472770494194411
PPSA09226,Game,HP7354-PPSA09226_00-1867229521023878
PPSA09228,Game,UP7335-PPSA09228_00-2776804315257173
PPSA09229,Game,EP7333-PPSA09229_00-6052603214196948
PPSA09230,Game,JP7309-PPSA09230_00-5309040435844632
PPSA09231,Game,HP7354-PPSA09231_00-0571886100727525
PPSA09232,Game,EP3717-PPSA09232_00-GHOSTSONGPS5000E
PPSA09233,Game,UP3864-PPSA09233_00-GHOSTSONGPS5000A
PPSA09234,No Data Found,N/A
PPSA09237,Game,EP7666-PPSA09237_00-0167388852915038
PPSA09238,Game,UP7668-PPSA09238_00-1270616908752606
PPSA09239,Game,JP7649-PPSA09239_00-4051715014067656
PPSA09240,Game,HP7695-PPSA09240_00-9482825211564232
PPSA09243,Bundle,UP9000-PPSA09243_00-MLBTHESHOW23DGDL
PPSA09243,Game,UP9000-PPSA09243_00-MLBTHESHOW23SHIP
PPSA09243,Virtual Currency,UP9000-PPSA09243_00-STB0010000000000
PPSA09243,Virtual Currency,UP9000-PPSA09243_00-STB0050000000000
PPSA09243,Virtual Currency,UP9000-PPSA09243_00-STB0110000000000
PPSA09243,Virtual Currency,UP9000-PPSA09243_00-STB0240000000000
PPSA09243,Virtual Currency,UP9000-PPSA09243_00-STB0670000000000
PPSA09243,Virtual Currency,UP9000-PPSA09243_00-STB1500000000000
PPSA09244,Game,UP7490-PPSA09244_00-9381115121629930
PPSA09245,Game,JP5432-PPSA09245_00-9691290004806116
PPSA09246,Game,EP0896-PPSA09246_00-RATAGAPANDAPUNCH
PPSA09247,Game,UP0891-PPSA09247_00-RATAGAPANDAPUNCH
PPSA09250,Game,UP7949-PPSA09250_00-0673811771733143
PPSA09251,Game,EP6665-PPSA09251_00-CW00000000000000
PPSA09251,Bundle,EP6665-PPSA09251_00-CW000DELUXE00001
PPSA09251,DLC,EP6665-PPSA09251_00-CW000PSAL0000001
PPSA09251,DLC,EP6665-PPSA09251_00-CW000PSAL0000002
PPSA09252,Game,UP6665-PPSA09252_00-CW00000000000000
PPSA09252,Bundle,UP6665-PPSA09252_00-CW000DELUXE00001
PPSA09252,DLC,UP6665-PPSA09252_00-CW000PSAL0000001
PPSA09252,DLC,UP6665-PPSA09252_00-CW000PSAL0000002
PPSA09253,Game,EP6665-PPSA09253_00-RW00000000000000
PPSA09253,Bundle,EP6665-PPSA09253_00-RW000DELUXE00001
PPSA09253,DLC,EP6665-PPSA09253_00-RW000PSAL0000001
PPSA09253,DLC,EP6665-PPSA09253_00-RW000PSAL0000002
PPSA09253,DLC,EP6665-PPSA09253_00-RW000PSAL0000003
PPSA09253,DLC,EP6665-PPSA09253_00-RW000PSAL0000004
PPSA09255,Game,EP6665-PPSA09255_00-GOS0000000000000
PPSA09255,Bundle,EP6665-PPSA09255_00-GOS00DELUXE00001
PPSA09255,DLC,EP6665-PPSA09255_00-GOS00PSAL0000001
PPSA09255,DLC,EP6665-PPSA09255_00-GOS00PSAL0000002
PPSA09255,DLC,EP6665-PPSA09255_00-GOS00PSAL0000003
PPSA09256,Game,UP6665-PPSA09256_00-GOS0000000000000
PPSA09256,Bundle,UP6665-PPSA09256_00-GOS00DELUXE00001
PPSA09256,DLC,UP6665-PPSA09256_00-GOS00PSAL0000001
PPSA09256,DLC,UP6665-PPSA09256_00-GOS00PSAL0000002
PPSA09256,DLC,UP6665-PPSA09256_00-GOS00PSAL0000003
PPSA09257,Game,EP6665-PPSA09257_00-PZP0000000000000
PPSA09257,Bundle,EP6665-PPSA09257_00-PZP00DELUXE00001
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000001
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000002
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000003
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000004
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000005
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000006
PPSA09257,DLC,EP6665-PPSA09257_00-PZP00PSAL0000007
PPSA09258,Game,UP6665-PPSA09258_00-PZP0000000000000
PPSA09258,Bundle,UP6665-PPSA09258_00-PZP00DELUXE00001
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000001
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000002
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000003
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000004
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000005
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000006
PPSA09258,DLC,UP6665-PPSA09258_00-PZP00PSAL0000007
PPSA09259,Game,EP6665-PPSA09259_00-HIU0000000000000
PPSA09259,Bundle,EP6665-PPSA09259_00-HIU00DELUXE00001
PPSA09262,No Data Found,N/A
PPSA09263,No Data Found,N/A
PPSA09264,No Data Found,N/A
PPSA09265,No Data Found,N/A
PPSA09270,Game,UP3643-PPSA09270_00-7300135593031285
PPSA09271,Game,EP3643-PPSA09271_00-4306953415212020
PPSA09272,Game,UP4338-PPSA09272_00-79740489LOBPS5NA
PPSA09273,Game,EP4591-PPSA09273_00-82827334LOBPS5EU
PPSA09274,Game,UP5598-PPSA09274_00-7805733517354078
PPSA09275,Game,EP5779-PPSA09275_00-8160146017272670
PPSA09276,Game,JP5432-PPSA09276_00-0578399428299760
PPSA09277,Game,EP7991-PPSA09277_00-5245462832024312
PPSA09278,Game,UP7993-PPSA09278_00-1960642026529713
PPSA09281,Virtual Currency,HP7045-PPSA09281_00-0196603168347868
PPSA09281,Game,HP7045-PPSA09281_00-0990610232402871
PPSA09281,Virtual Currency,HP7045-PPSA09281_00-2112154725221280
PPSA09281,Virtual Currency,HP7045-PPSA09281_00-3311596612216698
PPSA09281,Virtual Currency,HP7045-PPSA09281_00-7224868391345030
PPSA09281,Virtual Currency,HP7045-PPSA09281_00-7896527186591611
PPSA09281,Virtual Currency,HP7045-PPSA09281_00-8370823329246493
PPSA09282,No Data Found,N/A
PPSA09283,Bundle,UP0001-PPSA09283_00-AVATAR2DELUXEED0
PPSA09284,Game,JP0110-PPSA09284_00-3485313959187330
PPSA09285,Bundle,EP4356-PPSA09285_00-HW2DELUXEEDITION
PPSA09285,Bundle,EP4356-PPSA09285_00-HW2LEGENDEDITION
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2SPASSVOL1PS5
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2SPASSVOL2PS5
PPSA09285,Game,EP4356-PPSA09285_00-HWU2TURBOCHARGED
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC00
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC01
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC03
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC05
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC07
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC08
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC09
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC10
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC11
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC12
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC13
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC14
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC15
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC16
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC17
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC18
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC19
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC20
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC21
PPSA09285,DLC,EP4356-PPSA09285_00-HWU2TURBOCHDLC22
PPSA09287,Game,JP1932-PPSA09287_00-SYPS5PNEVMOCAPSU
PPSA09288,Game,HP1792-PPSA09288_00-SYPS5PNEVMOCAPSU
PPSA09291,Game,EP7673-PPSA09291_00-3850494327324543
PPSA09292,No Data Found,N/A
PPSA09293,DLC,JP0720-PPSA09293_00-MGTNAOC000000001
PPSA09293,DLC,JP0720-PPSA09293_00-MGTNAOC000000002
PPSA09293,DLC,JP0720-PPSA09293_00-MGTNAOC000000003
PPSA09293,DLC,JP0720-PPSA09293_00-MGTNAOC000000005
PPSA09293,Game,JP0720-PPSA09293_00-MGTNXGAMEPS50000
PPSA09294,No Data Found,N/A
PPSA09295,No Data Found,N/A
PPSA09296,No Data Found,N/A
PPSA09297,Bundle,UP2006-PPSA09297_00-0000000000DELUXE
PPSA09297,Bundle,UP2006-PPSA09297_00-00000000ULTIMATE
PPSA09297,Game,UP2006-PPSA09297_00-1890663337895584
PPSA09297,DLC,UP2006-PPSA09297_00-ALADDINSPACK0001
PPSA09297,DLC,UP2006-PPSA09297_00-BALOOSPACK000001
PPSA09297,DLC,UP2006-PPSA09297_00-BUZZSPACK0000001
PPSA09297,DLC,UP2006-PPSA09297_00-DSSPECIALPACK001
PPSA09297,Virtual Currency,UP2006-PPSA09297_00-DSTOKENS00000001
PPSA09297,Virtual Currency,UP2006-PPSA09297_00-DSTOKENS00000002
PPSA09297,Virtual Currency,UP2006-PPSA09297_00-DSTOKENS00000003
PPSA09297,Virtual Currency,UP2006-PPSA09297_00-DSTOKENS00000004
PPSA09297,Virtual Currency,UP2006-PPSA09297_00-DSTOKENS00000005
PPSA09297,Virtual Currency,UP2006-PPSA09297_00-DSTOKENS00000006
PPSA09297,DLC,UP2006-PPSA09297_00-DSWELCOMEPACK001
PPSA09297,DLC,UP2006-PPSA09297_00-GENIESPACK000001
PPSA09297,DLC,UP2006-PPSA09297_00-PLAYSTATIONPLUS2
PPSA09297,DLC,UP2006-PPSA09297_00-PLAYSTATIONPLUS3
PPSA09297,DLC,UP2006-PPSA09297_00-PLAYSTATIONPLUS4
PPSA09297,DLC,UP2006-PPSA09297_00-PLAYSTATIONPLUS6
PPSA09297,DLC,UP2006-PPSA09297_00-PLAYSTATIONPLUS7
PPSA09297,DLC,UP2006-PPSA09297_00-SULLEYSPACK00001
PPSA09297,DLC,UP2006-PPSA09297_00-UNIVERSALPACKBOX
PPSA09297,DLC,UP2006-PPSA09297_00-VILLAINSPACK0001
PPSA09298,Bundle,EP2006-PPSA09298_00-0000000000DELUXE
PPSA09298,Bundle,EP2006-PPSA09298_00-00000000ULTIMATE
PPSA09298,Game,EP2006-PPSA09298_00-1368252437716395
PPSA09298,DLC,EP2006-PPSA09298_00-ALADDINSPACK0001
PPSA09298,DLC,EP2006-PPSA09298_00-BALOOSPACK000001
PPSA09298,DLC,EP2006-PPSA09298_00-BUZZSPACK0000001
PPSA09298,DLC,EP2006-PPSA09298_00-DSSPECIALPACK001
PPSA09298,Virtual Currency,EP2006-PPSA09298_00-DSTOKENS00000001
PPSA09298,Virtual Currency,EP2006-PPSA09298_00-DSTOKENS00000002
PPSA09298,Virtual Currency,EP2006-PPSA09298_00-DSTOKENS00000003
PPSA09298,Virtual Currency,EP2006-PPSA09298_00-DSTOKENS00000004
PPSA09298,Virtual Currency,EP2006-PPSA09298_00-DSTOKENS00000005
PPSA09298,Virtual Currency,EP2006-PPSA09298_00-DSTOKENS00000006
PPSA09298,DLC,EP2006-PPSA09298_00-DSWELCOMEPACK001
PPSA09298,DLC,EP2006-PPSA09298_00-GENIESPACK000001
PPSA09298,DLC,EP2006-PPSA09298_00-PLAYSTATIONPLUS2
PPSA09298,DLC,EP2006-PPSA09298_00-PLAYSTATIONPLUS4
PPSA09298,DLC,EP2006-PPSA09298_00-PLAYSTATIONPLUS6
PPSA09298,DLC,EP2006-PPSA09298_00-PLAYSTATIONPLUS7
PPSA09298,DLC,EP2006-PPSA09298_00-SULLEYSPACK00001
PPSA09298,DLC,EP2006-PPSA09298_00-UNIVERSALPACKBOX
PPSA09298,DLC,EP2006-PPSA09298_00-VILLAINSPACK0001
PPSA09301,Game,UP6261-PPSA09301_00-4423887603515617
PPSA09302,Game,EP6260-PPSA09302_00-9439955969514772
PPSA09305,Game,UP2637-PPSA09305_00-6118448057011687
PPSA09306,Game,EP2501-PPSA09306_00-4651206816901621
PPSA09309,No Data Found,N/A
PPSA09311,Game,UP0810-PPSA09311_00-0361528872808094
PPSA09312,Game,EP6664-PPSA09312_00-8232131838857617
PPSA09313,Game,UP6664-PPSA09313_00-1423458619054383
PPSA09314,Game,EP6664-PPSA09314_00-7422914025879315
PPSA09315,Game,UP6664-PPSA09315_00-8657639881347170
PPSA09316,Game,EP0807-PPSA09316_00-4682037474475387
PPSA09317,Game,JP1107-PPSA09317_00-3538878936142418
PPSA09318,Game,HP0953-PPSA09318_00-5625826955684170
PPSA09319,Game,EP0896-PPSA09319_00-RAGCHASINGSTATIC
PPSA09320,Game,UP0891-PPSA09320_00-RAGCHASINGSTATIC
PPSA09322,Game,EP4312-PPSA09322_00-8103268396384138
PPSA09323,Game,UP4312-PPSA09323_00-2908368360160429
PPSA09332,Game,EP4312-PPSA09332_00-0087464264011456
PPSA09333,Game,UP4312-PPSA09333_00-8922542366613002
PPSA09334,Game,EP4312-PPSA09334_00-1684512035627698
PPSA09335,Game,UP4312-PPSA09335_00-8977243430116915
PPSA09338,Game,UP4726-PPSA09338_00-FUGA200000000000
PPSA09338,DLC,UP4726-PPSA09338_00-FUGA2DLC00000001
PPSA09338,DLC,UP4726-PPSA09338_00-FUGA2DLC00000002
PPSA09338,DLC,UP4726-PPSA09338_00-FUGA2DLC00000003
PPSA09338,DLC,UP4726-PPSA09338_00-FUGA2DLC00000004
PPSA09338,Bundle,UP4726-PPSA09338_00-FUGA2DX000000000
PPSA09338,Bundle,UP4726-PPSA09338_00-FUGA2DXUPGRADE00
PPSA09338,DLC,UP4726-PPSA09338_00-FUGA2SEASONPASS0
PPSA09338,Bundle,UP4726-PPSA09338_00-FUGA2ULTIMATE000
PPSA09339,Game,EP4899-PPSA09339_00-FUGA200000000000
PPSA09339,Bundle,EP4899-PPSA09339_00-FUGA2DEMO0000000
PPSA09339,DLC,EP4899-PPSA09339_00-FUGA2DLC00000001
PPSA09339,DLC,EP4899-PPSA09339_00-FUGA2DLC00000002
PPSA09339,DLC,EP4899-PPSA09339_00-FUGA2DLC00000003
PPSA09339,DLC,EP4899-PPSA09339_00-FUGA2DLC00000004
PPSA09339,Bundle,EP4899-PPSA09339_00-FUGA2DX000000000
PPSA09339,Bundle,EP4899-PPSA09339_00-FUGA2DXUPGRADE00
PPSA09339,DLC,EP4899-PPSA09339_00-FUGA2SEASONPASS0
PPSA09339,Bundle,EP4899-PPSA09339_00-FUGA2ULTIMATE000
PPSA09340,Game,JP4566-PPSA09340_00-FUGA200000000000
PPSA09340,DLC,JP4566-PPSA09340_00-FUGA2DLC00000001
PPSA09340,DLC,JP4566-PPSA09340_00-FUGA2DLC00000002
PPSA09340,DLC,JP4566-PPSA09340_00-FUGA2DLC00000003
PPSA09340,DLC,JP4566-PPSA09340_00-FUGA2DLC00000004
PPSA09340,Bundle,JP4566-PPSA09340_00-FUGA2DX000000000
PPSA09340,Bundle,JP4566-PPSA09340_00-FUGA2DXUPGRADE00
PPSA09340,DLC,JP4566-PPSA09340_00-FUGA2SEASONPASS0
PPSA09340,Bundle,JP4566-PPSA09340_00-FUGA2ULTIMATE000
PPSA09341,Game,HP4578-PPSA09341_00-FUGA200000000000
PPSA09341,DLC,HP4578-PPSA09341_00-FUGA2DLC00000001
PPSA09341,DLC,HP4578-PPSA09341_00-FUGA2DLC00000002
PPSA09341,DLC,HP4578-PPSA09341_00-FUGA2DLC00000003
PPSA09341,DLC,HP4578-PPSA09341_00-FUGA2DLC00000004
PPSA09341,Bundle,HP4578-PPSA09341_00-FUGA2DX000000000
PPSA09341,Bundle,HP4578-PPSA09341_00-FUGA2DXUPGRADE00
PPSA09341,DLC,HP4578-PPSA09341_00-FUGA2SEASONPASS0
PPSA09341,Bundle,HP4578-PPSA09341_00-FUGA2ULTIMATE000
PPSA09346,Game,EP3495-PPSA09346_00-9662241961966966
PPSA09347,Game,UP3639-PPSA09347_00-9261584584478566
PPSA09348,Game,EP1121-PPSA09348_00-6952557700643514
PPSA09349,Game,UP1260-PPSA09349_00-7296225552227178
PPSA09350,Bundle,JP2880-PPSA09350_00-AEWELITEEDITION0
