GameId	Region	GameTitle	Update	Firmware	Link
PCSG00423	JP	Love Live! School Idol Paradise Vol. 2: BiBi Unit	1.04	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00423/PCSG00423_T3/606b74903d3d921e/JP0117-PCSG00423_00-GAME000022220000-A0104-V0101-897668b83a1b6f5bbe744c715a1ad16223243981-PE.pkg
PCSG00424	JP	Love Live! School Idol Paradise Vol. 3: Lily White Unit	1.04	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00424/PCSG00424_T3/cbe77ee0f584ea6f/JP0117-PCSG00424_00-GAME000033330000-A0104-V0102-7810dbb42f780737daf51042ecde8d46a8bff7ad-PE.pkg
PCSG00429	JP	Norn9: Last Era	1.02	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00429/PCSG00429_T3/e848926421ea72f8/JP0031-PCSG00429_00-15IFNORN9LASTERA-A0102-V0100-ce71b25e62d6107a1b844302c93629058ed38358-PE.pkg
PCSG00431	JP	Norn9: Var Commons	1.01	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00431/PCSG00431_T0/b0bcc2d6cfd67f96/JP0031-PCSG00431_00-IFNORNVARCOMMONS-A0101-V0100-1a6064127a9a5a23f62edf82acf98372dd5e72d5-PE.pkg
PCSG00432	JP	Chikyuu Boueigun 2 PORTABLE V2	1.01	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00432/PCSG00432_T0/a471a9e2f8a24cf4/JP0367-PCSG00432_00-EDF2PORTABLEV000-A0101-V0100-81b7b324acb11e276d80f8450d46c0bb150e0847-PE.pkg
PCSG00433	JP	Zettai Zetsubou Shoujo: Danganronpa - Another Episode	1.03	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00433/PCSG00433_T2/c918be856a970af2/JP0365-PCSG00433_00-ZETTAIZETSUBOU00-A0103-V0100-39c210c1c4bb01524f9e311ab326c92145109d7e-PE.pkg
PCSG00440	JP	Super Hero Generation (Special Sound Edition)	1.02	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00440/PCSG00440_T2/2b7493d87b52139a/JP0700-PCSG00440_00-HEROESPSVPRM0100-A0102-V0100-f4889a9a949f84e9cca8c1d5c4a2268edf060812-PE.pkg
PCSG00444	JP	Luminous Arc Infinity	1.01	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00444/PCSG00444_T9/962b997d68e378c8/JP0507-PCSG00444_00-LUMINOUSINF00000-A0101-V0101-596637412ca1a9cc5f0a67d77235d1e91406c4bf-PE.pkg
PCSG00444	JP	Luminous Arc Infinity	1.02	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00444/PCSG00444_T9/962b997d68e378c8/JP0507-PCSG00444_00-LUMINOUSINF00000-A0102-V0100-4ae5e2a1c98d115f0b12e433c0fdb8ff8baada87-PE.pkg
PCSG00445	JP	Stranger of Sword City / Tsurugi no Machi no Ihoujin: Kuro no Kyuuden	1.01	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00445/PCSG00445_T0/f601a9e770d20247/JP0091-PCSG00445_00-SOABLACKPALACE01-A0101-V0101-146222dad24b9de4bde98b2db84b5a24a59d874a-PE.pkg
PCSG00451	JP	Hanayamata: Yosakoi Live!	1.01	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00451/PCSG00451_T0/e3d99d57317667df/JP0700-PCSG00451_00-HANAYAMATA000001-A0101-V0100-ebcd387e206b3d0ce9c0ea22f628d5681adb4d22-PE.pkg
PCSG00452	JP	Shin Sangoku Musou 7: Empires	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00452/PCSG00452_T0/315c3134c4bf558e/JP0106-PCSG00452_00-SM7EMPGAMEJP0000-A0101-V0100-70560bda3b0f39ef8cbd620d6f64415dcd9010a8-PE.pkg
PCSG00453	JP	Shin Sangoku Musou 7 Empires Kyoutouban (DEMO)	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00453/PCSG00453_T0/28d9c6e36e00ec30/JP0106-PCSG00453_00-SM7EMPCOOPJP0000-A0101-V0100-53d04f2fdcc65e60b7610b9539be84be361f11b3-PE.pkg
PCSG00454	JP	Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta (Offline version)	1.02	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00454/PCSG00454_T10/bbd88663574957e2/JP0103-PCSG00454_00-APP0000000000000-A0102-V0100-10835de3468af660e8049ad7bad3314c9706be49-PE.pkg
PCSG00454	JP	Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta (Offline version)	1.04	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00454/PCSG00454_T10/bbd88663574957e2/JP0103-PCSG00454_00-APP0000000000000-A0104-V0101-cbfdf6d1cf23e36a7f40e0e8b8e9c6d6b9b0e9a3-PE.pkg
PCSG00455	JP	Ar nosurge Plus: Ode to an Unborn Star	1.01	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00455/PCSG00455_T0/5a24bd0e0a4709e2/JP0103-PCSG00455_00-ARNOSURGE0MASTER-A0101-V0101-d0256f9ba38dd16d65f4bf3819da3030afe3abf3-PE.pkg
PCSG00456	JP	Mahouka Koukou no Rettousei: Out of Order	1.02	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00456/PCSG00456_T1/2b8c2b858c0e14c3/JP0700-PCSG00456_00-IRREGULAROOO0000-A0102-V0100-dfbc0ec976d46daf483c34e2e414ffea909f108e-PE.pkg
PCSG00457	JP	Chaos Rings III Prequel Trilogy	1.03	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00457/PCSG00457_T5/fc0757a3a36df738/JP0082-PCSG00457_00-DIESELPT00112233-A0103-V0100-60328ff7971532d722a941bda946ba8f5ba91a6a-PE.pkg
PCSG00459	JP	Flowers	1.01	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00459/PCSG00459_T0/c3caa64e88e73b7a/JP0548-PCSG00459_00-0000000000000000-A0101-V0100-700ae7944aaee41f4cd2883104cfe6e3063492d6-PE.pkg
PCSG00461	JP	Airship Q	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00461/PCSG00461_T4/d5674af6d880a9ea/JP0178-PCSG00461_00-1000000000000000-A0101-V0101-3bc1a0c441fb97fd8a5e2044ec3e5061f674856b-PE.pkg
PCSG00461	JP	Airship Q	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00461/PCSG00461_T4/d5674af6d880a9ea/JP0178-PCSG00461_00-1000000000000000-A0102-V0102-41230098d707be7d9406c3a9c5bed5e6d5201cc2-PE.pkg
PCSG00463	JP	XBlaze LOST:MEMORIES	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00463/PCSG00463_T1/3119fade9ba03a94/JP0036-PCSG00463_00-XBLAZE2VITA00000-A0101-V0100-716588c1670702b81c597a9b8a279ad647e72f23-PE.pkg
PCSG00466	JP	Sengoku Hime 5: Senkatatsu Haoh no Keifu	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00466/PCSG00466_T1/8242c063e9b45672/JP0393-PCSG00466_00-APP0000000000000-A0101-V0100-f2ad300f4d9a58896c83da6e0172ec047a157b73-PE.pkg
PCSG00469	JP	Clock Zero: Shuuen no Ichibyou ExTime	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00469/PCSG00469_T0/a05ac96ff833a004/JP0031-PCSG00469_00-CLOCKZEROEXTIME0-A0101-V0100-20057d3c6885ffb35b5bb994de720958c9c85715-PE.pkg
PCSG00471	JP	Sengoku Musou Chronicle 3	1.01	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00471/PCSG00471_T3/a99363d471580a75/JP0106-PCSG00471_00-APPLICATION00000-A0101-V0100-42cba431f018261ac096697d39a22148eddf7401-PE.pkg
PCSG00471	JP	Sengoku Musou Chronicle 3	1.03	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00471/PCSG00471_T3/a99363d471580a75/JP0106-PCSG00471_00-APPLICATION00000-A0103-V0100-eeafdc636773076e2f26ebe95bf3a7894826bd16-PE.pkg
PCSG00473	JP	Frozen Synapse Prime	1.02	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00473/PCSG00473_T1/7eb3a10d014c8d27/JP0115-PCSG00473_00-FROZENSYNAPSE000-A0102-V0100-388ad184b1ea2ca5015092f10631eee8e12a8ca7-PE.pkg
PCSG00474	JP	Grand Kingdom	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00474/PCSG00474_T6/984e84008e40b57f/JP0365-PCSG00474_00-0000000000000000-A0101-V0100-5c31b61350c1245f5a35c5b71c2878b3ee07d8a2-PE.pkg
PCSG00474	JP	Grand Kingdom	1.06	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00474/PCSG00474_T6/984e84008e40b57f/JP0365-PCSG00474_00-0000000000000000-A0106-V0100-4de0d8cabb83727df16bbad26760c9bf4f0f46da-PE.pkg
PCSG00479	JP	Shiren The Wanderer: The Tower of Fortune and Dice	1.06	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00479/PCSG00479_T8/4a1600a7a81516fa/JP0365-PCSG00479_00-SHIREN5PLUS00000-A0106-V0100-968c7e12a4422a008faae646fc3639d219354a45-PE.pkg
PCSG00483	JP	AeternoBlade	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00483/PCSG00483_T3/74cd9d9ff8c3c3ba/JP0036-PCSG00483_00-TIMEAVENGER00000-A0101-V0101-0754d04b5bab7803cbd1eb2c43d51af129204b1a-PE.pkg
PCSG00484	JP	La-Mulana EX	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00484/PCSG00484_T1/c27c726173dcab9f/JP0060-PCSG00484_00-LAMULANAEX000000-A0101-V0100-4fa06b03c8e58cfcf02630236e4888fe3579974e-PE.pkg
PCSG00484	JP	La-Mulana EX	1.02	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00484/PCSG00484_T1/c27c726173dcab9f/JP0060-PCSG00484_00-LAMULANAEX000000-A0102-V0100-82c0b8f5a852a82797e61085208751c11729bafa-PE.pkg
PCSG00486	JP	Hyperdimension Neptunia: Re;Birth3 V Century	1.03	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00486/PCSG00486_T3/9e2ef09cc5171210/JP0031-PCSG00486_00-NEPTUNEREBIRTH03-A0103-V0100-c46f1540fbd72e052c616cf882d58ccca77414fb-PE.pkg
PCSG00488	JP	Eiyuu Densetsu: Sora no Kiseki FC Evolution	1.02	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00488/PCSG00488_T1/207c28fc4d75106d/JP0117-PCSG00488_00-FCEVOLUTION00000-A0102-V0100-dcefb657bcbaca337ddb8a5ad39f8febe63395f6-PE.pkg
PCSG00489	JP	Eiyuu Densetsu: Sora no Kiseki SC Evolution	1.02	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00489/PCSG00489_T2/417eff0ed2e97047/JP0117-PCSG00489_00-SCEVOLUTION00000-A0102-V0100-d95165e83fe0a2622fac19646e32fd075b75858e-PE.pkg
PCSG00490	JP	Eiyuu Densetsu: Sora no Kiseki the 3rd Evolution	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00490/PCSG00490_T0/9151ce33e26a940d/JP0117-PCSG00490_00-THIRDEVOLUTION00-A0101-V0100-15d90661bafb8fa01643199578ac9c4a06c457d5-PE.pkg
PCSG00491	JP	Prince of Stride	1.01	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00491/PCSG00491_T0/f6d990268f5d86b1/JP0117-PCSG00491_00-0000000000000000-A0101-V0100-f15013be6b8aa3beb59517e3218a0d5b5d642e8d-PE.pkg
PCSG00493	JP	Fuuraiki 3	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00493/PCSG00493_T0/666596a26ff1932a/JP0404-PCSG00493_00-1234561234567890-A0101-V0100-d519880a3ebb68c7bdae8712bb97734b19d4bc94-PE.pkg
PCSG00494	JP	Dai-3-Ji Super Robot Taisen Z Tengoku-hen	1.02	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00494/PCSG00494_T1/dabfce4d1236f611/JP0700-PCSG00494_00-SRWZ3OF2DLGPKG00-A0102-V0100-23ec02a109ebc7619d19e0fcabc88ce68c9b1a2a-PE.pkg
PCSG00502	JP	Yuuki Yuuna wa Yuusha de Aru: Jukai no Kioku	1.02	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00502/PCSG00502_T2/312d8ff865cb51f0/JP0536-PCSG00502_00-YUNAJUKAINOKIOKU-A0102-V0100-b7f1e8f39d87c1c1e4500b292a600d44dfaafada-PE.pkg
PCSG00504	JP	Daisenryaku: Dai Toua Kouboushi - Dainijisekaitaisen Boppatsu - Suujiku Sentai Rengougun Zensekaisen	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00504/PCSG00504_T0/6f02c4b86d2593ff/JP0393-PCSG00504_00-DAITOUA300000000-A0101-V0101-66c6498b4769c30ecd43fb0ccd8cc327e23ff102-PE.pkg
PCSG00505	JP	Daitoshokan no Hitsujikai: Library Party	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00505/PCSG00505_T1/a9c8bea93bf925be/JP0394-PCSG00505_00-DAITOSYOKANNOHIT-A0101-V0100-15518e0058e62284ba95bc233efa05ac41628a59-PE.pkg
PCSG00506	JP	Hitotsu Tobashi Renai V	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00506/PCSG00506_T0/7eac048e28fc1c07/JP0394-PCSG00506_00-PROJECTVITA00001-A0101-V0101-d01382630e558eafbab418d0565a3009ddd909bb-PE.pkg
PCSG00512	JP	Wizardry: Torawareshi Tomashii no Meikyuu	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00512/PCSG00512_T1/51d446672dc571e1/JP0048-PCSG00512_00-WIZARDRYLOLS0000-A0101-V0100-27e2000902cbf13004e2bc3ce11b4208d1e4d41c-PE.pkg
PCSG00514	JP	Tokyo Shinseiroku: Operation Babel	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00514/PCSG00514_T3/868e2330b3caf2f4/JP0745-PCSG00514_00-OPERATIONBABEL01-A0101-V0100-ef8290fdc8a632b94003b5e9ea4f7826848901a2-PE.pkg
PCSG00515	JP	Trillion: God of Destruction	1.03	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00515/PCSG00515_T2/e1d49bf73931a837/JP0031-PCSG00515_00-TRILLION00000001-A0103-V0100-f06a7ce8735a30c1b1725b1a59c74ebe0d01305a-PE.pkg
PCSG00516	JP	Digimon Story Cyber Sleuth	1.04	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00516/PCSG00516_T4/35d72694f7a29191/JP0700-PCSG00516_00-DSCYBERSLEUTH001-A0104-V0100-17583be74c8dbb379e214f6c5f96e010efaa55c6-PE.pkg
PCSG00516	JP	Digimon Story Cyber Sleuth	1.05	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00516/PCSG00516_T6/e489fb06e6e5454d/JP0700-PCSG00516_00-DSCYBERSLEUTH001-A0105-V0100-c939acddeabf61a91f425003fb30d43d1968d4ae-PE.pkg
PCSG00518	JP	Hyakka Ryouran Elixir: Record of Torenia Revival	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00518/PCSG00518_T2/b83a738a08666c68/JP0394-PCSG00518_00-ELXILGAMEVITADAT-A0101-V0101-90223933805a6902c6de320a8cc975fcbb1864ad-PE.pkg
PCSG00522	JP	Atelier Escha & Logy Plus ~Alchemists of the Dusk Sky~	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00522/PCSG00522_T0/27ecd5d5ff3c165c/JP0106-PCSG00522_00-ESLOGIPLUSMASTER-A0101-V0102-2b175c2a953a39f2b69634f9a6a4bd1b3dc0a197-PE.pkg
PCSG00524	JP	Odin Sphere Leifthrasir	1.01	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00524/PCSG00524_T3/d468ac15c5f08725/JP0005-PCSG00524_00-ODINSPHERELE0000-A0101-V0100-fbc251219f8b674f8fadd5f02b1bbbb222040d12-PE.pkg
PCSG00524	JP	Odin Sphere Leifthrasir	1.02	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00524/PCSG00524_T3/d468ac15c5f08725/JP0005-PCSG00524_00-ODINSPHERELE0000-A0102-V0100-d0eacd84167f3ba4b1a3f06ad66262f586838272-PE.pkg
PCSG00527	JP	Samurai Warriors 4-II	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00527/PCSG00527_T0/ca68ca06ecf33766/JP0106-PCSG00527_00-APPLICATION00000-A0101-V0100-64d7de3f6e7955252991b44d706d098fb6fc168a-PE.pkg
PCSG00532	JP	God Eater 2 Rage Burst	1.4	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00532/PCSG00532_T9/8f5cfcb3114f3387/JP0700-PCSG00532_00-DOWNLOADABLEGAME-A0140-V0101-87bbd55e39f89222264fa2ca52942ead23706d94-PE.pkg
PCSG00535	JP	Gakuen Heaven: Boy's Love Scramble!	1.02	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00535/PCSG00535_T2/8aa3bc0dc3815c1b/JP0548-PCSG00535_00-0000000000000000-A0102-V0100-04912070b954f01e20b74f8281607d6a1e730e38-PE.pkg
PCSG00536	JP	Sword Art Online: Lost Song	1.07	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00536/PCSG00536_T8/c1d0735b710b8fc2/JP0700-PCSG00536_00-PRODUCTPACKAGE01-A0107-V0101-4d37f0049582e82e89e40d2a78ce62420ca7d8fb-PE.pkg
PCSG00537	JP	Croixleur Sigma	1.04	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00537/PCSG00537_T5/4e18e9a14a4ebd3d/JP0122-PCSG00537_00-CROIXLEUR0000000-A0104-V0101-c29dde03257b0bac4f3b6b42caa08329f2628d4b-PE.pkg
PCSG00538	JP	TorqueL	1.03	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00538/PCSG00538_T4/555828347b688c51/JP0122-PCSG00538_00-0000000000000000-A0103-V0101-48661460dfeea2bb97534324ba7ce238294b5536-PE.pkg
PCSG00541	JP	Pro Yakyuu Spirits 2015	1.02	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00541/PCSG00541_T12/a17c7dafee4ef322/JP0101-PCSG00541_00-PROBBSPIRITS2015-A0102-V0100-6fa5091d8c40cbeed0f6425fbecd0bb679e2844e-PE.pkg
PCSG00541	JP	Pro Yakyuu Spirits 2015	1.1	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00541/PCSG00541_T12/a17c7dafee4ef322/JP0101-PCSG00541_00-PROBBSPIRITS2015-A0110-V0100-c047a855a4622a6b34a460c039dfa3d898659a35-PE.pkg
PCSG00544	JP	One Piece: Pirate Warriors 3	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00544/PCSG00544_T0/5b8d5d59ad311427/JP0700-PCSG00544_00-PROJECTOP3JP0000-A0101-V0100-ddbdc6ee257e87fa3b01e6c11f9761779ee5ceab-PE.pkg
PCSG00545	JP	Winning Post 8 2015	1.06	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00545/PCSG00545_T5/e978ae2ddffe01d6/JP0106-PCSG00545_00-WP82015V00000100-A0106-V0100-3a29cf963df3037bbac59ed4532b5e94709692bd-PE.pkg
PCSG00547	JP	Teikoku Kaigun Koi Bojou: Meiji Yokosuka Koushinkyoku	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00547/PCSG00547_T0/81b5e2baa55d4ed3/JP0367-PCSG00547_00-TEIKOKUKAIGUN000-A0101-V0100-ecf7373f3754b361f3471a075273df781a4f0c7d-PE.pkg
PCSG00550	JP	Omega Labyrinth	1.01	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00550/PCSG00550_T2/ccbba86c8887f689/JP0367-PCSG00550_00-0000000000000001-A0101-V0100-c13e237f0110070c393fe5845f6301a3cbf3926d-PE.pkg
PCSG00550	JP	Omega Labyrinth	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00550/PCSG00550_T2/ccbba86c8887f689/JP0367-PCSG00550_00-0000000000000001-A0102-V0101-f18a8465e642135228661e2bb973379ef1619cf0-PE.pkg
PCSG00551	JP	Taiko no Tatsujin V Version	1.01	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00551/PCSG00551_T1/cb7eb6c005eb8dad/JP0700-PCSG00551_00-TAIKOFULLGAME000-A0101-V0101-9ef916de17043b1f522423c7a2ef5837834d1389-PE.pkg
PCSG00552	JP	Ray Gigant	1.1	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00552/PCSG00552_T0/cab783017be5e2e7/JP0700-PCSG00552_00-RAYGIGANT0000000-A0110-V0100-2cc08972e26da078017213f3c7d600472d7ca864-PE.pkg
PCSG00553	JP	Ken ga Kimi for V	1.01	3.35	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00553/PCSG00553_T0/1613f1abb0a1bab7/JP0185-PCSG00553_00-REGPSV0001N00001-A0101-V0101-448e149a89922588d0a943b47f8746f2dfb41b9c-PE.pkg
PCSG00554	JP	Sayonara UmiharaKawase	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00554/PCSG00554_T0/8e902489d0d38fbd/JP0199-PCSG00554_00-UMIHARAKAWASE000-A0101-V0100-b0f84e9ec063a87f3ed7d8a214febf2cfb28d985-PE.pkg
PCSG00555	JP	Chaos;Child	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00555/PCSG00555_T0/6cbc98717af16297/JP0745-PCSG00555_00-CHAOSCHILD000PSV-A0101-V0100-d5c50d80119042404f589da9ddcb6e1f6f8e1b34-PE.pkg
PCSG00557	JP	Nights of Azure / Yoru no Nai Kuni	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00557/PCSG00557_T8/e2ce03ec89167ec8/JP0106-PCSG00557_00-DARK000MASTER000-A0102-V0101-5454054e14343f5cb8ec31cb3ea8cbf9f8231ef0-PE.pkg
PCSG00557	JP	Nights of Azure / Yoru no Nai Kuni	1.04	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00557/PCSG00557_T8/e2ce03ec89167ec8/JP0106-PCSG00557_00-DARK000MASTER000-A0104-V0100-e3bd285846f7885d96b8d52ac2093cb24889e219-PE.pkg
PCSG00564	JP	Tiny Troopers Joint Ops	1.01	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00564/PCSG00564_T0/a21741dfa827808c/JP0186-PCSG00564_00-TTJOINTOPS000007-A0101-V0100-bae6ac58f443c34f7d89db03bc027776f154eabc-PE.pkg
PCSG00565	JP	Kagero: Mou Hitori no Princess	1.03	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00565/PCSG00565_T5/cf245b9bab7ba214/JP0106-PCSG00565_00-KAGEROMOUHITORI0-A0103-V0100-a17349a65a286b07cebfe8ff7a3e40ddb2218f21-PE.pkg
PCSG00565	JP	Kagero: Mou Hitori no Princess	1.05	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00565/PCSG00565_T5/cf245b9bab7ba214/JP0106-PCSG00565_00-KAGEROMOUHITORI0-A0105-V0100-0974e965bff6aece71568eaccf4930e3c278cd71-PE.pkg
PCSG00567	JP	YU-NO: Konoyo no Hate de Koi o Utau Shoujo	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00567/PCSG00567_T5/306abb42452f0f19/JP0745-PCSG00567_00-YUNO000000000PSV-A0102-V0100-ae38923c80302f3f4b636ad9aa83f2aaf5488a25-PE.pkg
PCSG00568	JP	Bullet Girls 2	1.01	3.57	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00568/PCSG00568_T0/284111805791fa60/JP0367-PCSG00568_00-BULLETGIRLS20000-A0101-V0100-0be0325f3dc1772239167393ab662d8e99f1adf0-PE.pkg
PCSG00569	JP	Fushigi no Chronicle: Furikaerimasen Katsu Madewa	1.07	3.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00569/PCSG00569_T6/590675d411a2b923/JP0365-PCSG00569_00-FURIKATSU0000000-A0107-V0100-6b081384ad9e1af9555e928ce6e45a45c0a4f731-PE.pkg
PCSG00573	JP	The Lost Child	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00573/PCSG00573_T5/8f83122819dae579/JP0117-PCSG00573_00-THELOSTCHILD0000-A0103-V0100-98a24fe512a61124dafd7820c642c27dcde67ec8-PE.pkg
PCSG00575	JP	To Heart 2: Dungeon Travelers	1.02	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00575/PCSG00575_T1/40f65020fc567034/JP0761-PCSG00575_00-TOHEART2DUNTRAV0-A0102-V0100-d7e4614aeece981fb5b5c05a5d54c6714c9901e8-PE.pkg
PCSG00576	JP	Hanayaka Nari Wa ga Ichizoku: Gentou Nostalgie	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00576/PCSG00576_T1/01dc1b400a261bd2/JP0031-PCSG00576_00-HANAYAKAGENTOU01-A0101-V0101-356300ac84c80937fd08ced00ff741d13d29e11e-PE.pkg
PCSG00578	JP	MegaTagmension Blanc + Neptune VS Zombies	1.02	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00578/PCSG00578_T1/da599f22f56e5507/JP0031-PCSG00578_00-GEKIBLANCNEP0000-A0102-V0100-e0dc8f83c2bd52f7b74b2b4e7e69742fa64daa38-PE.pkg
PCSG00579	JP	Mobile Suit Gundam Battle Fortress	2.04	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00579/PCSG00579_T18/a0fd4b9f78f142c2/JP0700-PCSG00579_00-BATTLEFORTRESS00-A0204-V0100-45257561a90368e8e2db87c6499a311c61eb13ec-PE.pkg
PCSG00581	JP	Minna de Spelunker Z	1.1	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00581/PCSG00581_T10/3a5444dfc86f83d3/JP0082-PCSG00581_00-MINSPEZPSVITA000-A0110-V0100-18aad35c5a356f5e4e8adfa6ecf885a7012019ea-PE.pkg
PCSG00581	JP	Minna de Spelunker Z	1.12	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00581/PCSG00581_T13/54cafcf5e168f55f/JP0082-PCSG00581_00-MINSPEZPSVITA000-A0112-V0100-a59eeaa8da837430978b3fba66a9f1efc3871952-PE.pkg
PCSG00581	JP	Minna de Spelunker Z	1.13	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00581/PCSG00581_T14/efef674111323087/JP0082-PCSG00581_00-MINSPEZPSVITA000-A0113-V0100-1a75e9f36083e2b081772e67a19b4500398f8ad3-PE.pkg
